video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7311406544778792198,2023-12-11T13:31:36,32,NG,,1509,141,7,33600,Chike ft Gyakie - Follow You (Lyrics)  #lyricstrybe #afrobeats #viral  #tiktokafrica #tiktoknigeria #tiktokmusic #lyricsvideo #viral #music #musiclyrics #foryou #fyp #foryoupage #naijalyrics #xyzbca ,False,,lyrics_trybe,LyricsTrybe,,,,,,False
7297249460982271238,2023-11-03T10:54:52,68,GH,,16100,45,57,232000,King Sark surprised his sis on her wedding day #bride #whitewedding #wedding #foryou #ghtiktok #viral #sarkodie #sarkodiefanpage @ep_usheringagency  @Jadeite_imperial💗💝💝💝💝 ,False,,event_vibes,Event vibes,,,,,,False
7301801559011200288,2023-11-15T16:19:23,15,DE,,299000,2295,590,2200000,Yeahhhhhh #silly #dance #trend #foryou #oldsong #flashback dc: @JAY🕺🏾♾️ & @Demilano ,False,,emasdanceacc,Emalovesdancing,,,,,,False
7258318575960673537,2023-07-21T13:03:10,30,,,15200,3,0,22400000,Watch now with the Disney Bundle,True,,disneyplus,disneyplus,,,,,,False
7309470248401423648,2023-12-06T08:17:47,20,GB,,1200000,130700,19900,17000000,DAY 6 - WHY do they always reach out at Christmas? 🤦🏻‍♀️😂  🎵 Deck The Halls #christmas2023 #deckthehalls #christmasmusic #christmascover #xmas #dumphim #breakup #dating #datingadvice #datingtips #ex ,False,,sugarcoatedsisters,sugarcoatedsisters,,,,,,True
7308048356260007174,2023-12-02T12:20:06,65,GH,,74500,1833,1265,1400000,Wow Fufu Serving At It’s Best At Aba Dope’s new Restaurant In Osu 🥘😍😍😍 #abadope #fyp #fypシ #fypシ゚viral #viral #fypシ゚viral #trending #foryou ,False,,obinkrandaily,Obinkran Jr,,,,,,False
7296881151891803397,2023-11-02T11:05:38,262,GH,,27400,699,248,499200,#viral ,False,,lajan8299,lajan😍🌻,,,,,,False
7302441992535985450,2023-11-24T08:00:00,60,US,,178,16,20,263700,"We know it’s tempting, but don’t taste test your raw cookie dough! Big Y Registered Dietitian Carrie Taylor explains why. #BigY #HolidayBaking #beWell",True,,bigyfoods,Big Y Foods,,,,,,True
7309301436553170181,2023-12-05T21:22:42,15,KR,,43200,128,431,252900,,False,,ismatukoroma,Ismatu Koroma,,,,,,False
7291321383936724229,2023-10-18T11:30:53,92,GH,,35900,1799,1114,656500,Listen oo listen to the words! @1realbaner honestly we needed an acapella to really hear the words. He has a lot to give in Ghana’s music scene #neatfm #neatfmwatch #entertainmentgh,False,,neatfm100.9,Neat 100.9 FM,,,,,,False
7307953663878630661,2023-12-02T06:12:38,88,GH,,2065,41,34,38200,"No matter what you do, you know you’d eat Chicken light soup and fufu this Christmas!  Well here’s a recipe of how I make it. “December December recipe🤣)!  #fyp #viral #foryou #foryoupage ",False,,chefabbys,Chefabbys,,,,,,False
7301026041793989894,2023-11-13T14:09:58,60,GH,,64500,907,594,614800,Mandem Yopic - Akosua our wife (Full versio)😊😍,False,,quophi_aduhene,Nana Quophi🥂,,,,,,False
7289955180227874054,2023-10-14T19:09:21,59,GH,,2850,90,69,59400,#foreverjam #classic #goodmusic #sweetmusic #musicthrowback #ghanamusictotheworld #sweetmusic #ghanahiplifesong #oldghanaiansongs #oldghanaiansongs #ghanasongs🇬🇭🇬🇭🇬🇭 #ghanahiplifesong😭😭😭 #ghanasongs🇬🇭🇬🇭🇬🇭 #oldghanamusic #ghanamusic🇬🇭🇬🇭🇬🇭🇬🇭❤️ #ghanahilifesongs🇬🇭 ,False,,sweet_music71,musichitz,,,,,,False
7307299551499570434,2023-11-30T11:54:22,43,FAKE-AD,,2673,29,6,13900000,Introducing Head & Shoulders BARE - Clinically Proven Dandruff Protection. 9 Ingredients. Job Done.,True,,headandshoulders,headandshoulders,,,,,,False
7309092970311994667,2023-12-05T07:53:53,16,US,,869,13,13,17900,You are welcome in advance 🇬🇭🥰 See you on the orher side.  Www.theconnectiongirlstrip.com #ghanatiktok🇬🇭 #dettydecember #ghana #girlstrip ,False,,theconnectiongirlstrip,The Connection,,,,,,False
7294268564108823813,2023-10-26T10:07:27,7,GH,,4823,276,55,72800,#funnyvideo #tiktok #viral #justforlaughs 😂 #foryou #fyp #tiktokghana🇬🇭 #abunational ,False,,itoknotobeok0,📿🤲🏽,,,,,,False
7311404496792390918,2023-12-11T13:23:38,9,US,,6,0,0,207,##fyppppppppppppppppppppppppppppppppppp #maxemefamoustrend #trendingsong ,False,,sexy_la_porch70,Call Mhe sexylaporch,,,,,,False
7310654046963010848,2023-12-09T12:51:34,15,GB,,58500,163,266,601500,Nicki what we got to do to get this song?🥲 #barbs #pinkfriday2 #newbody #gagcity #nickiminaj ,False,,gracetoni_,Grace Toni ✩,,,,,,False
7307082961059417375,2023-11-29T21:54:04,14,US,,179700,1051,4196,780400,please stay,False,,lukefranchina,Luke Franchina,,,,,,False
7296931727883144449,2023-11-02T14:21:55,5,,,23100,312,0,67500000,So close you cane taste it! Get your REESE'S Holiday Miniatures for the season.,True,,REESE'S,REESE'S,,,,,,False
7308034546069556522,2023-12-02T11:26:43,6,US,,420400,2579,2924,2100000,Send it straight to my bsf#fyp,False,,pipi18813,pipi,,,,,,False
7306232387632090414,2023-11-27T14:53:28,67,US,,11000,256,199,59300,,False,,jowodaaa,Maame Adwoa,,,,,,False
7309626309326507269,2023-12-06T18:23:23,59,US,,1228,1,4,11400,Take me back bro these were the dayssss🤣 #brewohemaa #fypシ ,False,,mekuvorr,Ohemaa Brew,,,,,,False
7298989431762013445,2023-11-08T02:26:52,36,NG,,12600,1199,65,236700,Omah Lay - Do Not Disturb #omahlay #donotdisturb #rntlyrics #viral #viralvideos #fyp #lyrics ,False,,itzyourboibello,Bello,,,,,,False
7307761903999192353,2023-12-01T17:48:34,60,GB,,2208,67,7,46500,"Nhyiraba Kojo - Turn Around ft Dr cryme, Nero X & Sammy #ghanatiktok🇬🇭 #ghanathrowbacks #ghanasongs #viral #fyp #nhyirabakojo #turnaround #drcryme #nerox #sammy #ghanamusic #ghanathrowbacksongs #ghanatiktok #ghana ",False,,afroland233,Afroland,,,,,,False
7304740125253061894,2023-11-23T14:22:28,13,US,,65300,252,1264,572900,#onthisday #ghanatiktokers🇬🇭🇬🇭🇬🇭 #tiktokghana🇬🇭goviral #fyppppppppppppppppppppppp #🇬🇭🇬🇭🇺🇸🇺🇸 #viraltiktok #vi #mizz_bbyna #ghanatiktok🇬🇭 #ghanamusic #foryou #ghanafyp #goviral #goviral #xyzbca #hamlynbenedicta ,False,,mizz_bbyna,Abena Eshun,,,,,,False
7311295385535040814,2023-12-11T06:21:10,7,US,,56900,1779,6117,594300,Where are they ..?😎,False,,callme_kizz,TOXICO 👻,,,,,,False
7310190840284974342,2023-12-08T06:54:01,41,GH,,35500,39,347,194500,I say make I enter the sexy world then motivate my beautiful baby girls that it’s not embarrassing to be sexy or feel comfortable in their own skin #afrobeast #fyp  Note: If you laugh you’ll pay you wont see heaven 😂🌚 DC: @aaliyah🤍 ,False,,afrobeast_,afrobeast_,,,,,,False
7300549654146731270,2023-11-12T07:21:18,16,GH,,16300,441,73,242400,#viral #viralvideo #viralvideo #foryou #tiktok #funny #trending #trending ,False,,baba1don.albert,BABA1DON🇬🇭ALBERT🇳🇬,,,,,,False
7304767591526976770,2023-11-23T16:09:21,596,AE,,30000,333,274,540400,#TRENDS • #THROWBACK • The Love & Respect between Sarkodie & Shatta Wale was Beautiful and Lovely 🔥💙. - We will love to see this again 😁. - #bismarkmedia #fypシ゚viral #ghanatiktok🇬🇭 #ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanafuodotcom #sarkodie #shattawale #shattawaleking #kingsark #shattawaleandsarkodie #nigeriantiktok🇳🇬 #nigeria ,False,,bismarkmedia,Bismark Media 🌍👨🏼‍💻,,,,,,False
7311407732148718894,2023-12-11T13:36:36,119,US,,13,0,2,324,#FaithfulGod  #blessed❤️❤️🙏🙏🙏  #merrychristmas  #africanqueen ❤️🙏🙏🙏,False,,estherchukwurah3,estherchukwurah3,,,,,,False
7310115263783980331,2023-12-08T02:00:56,15,US,,1710,7,12,27000,We still wouldnt change being Nigerian for NOTHING !🇳🇬❤️ ?? #fyp #foryoupage #naijatiktok #nigeriantiktok #viral #afrobeats #nigeriantiktok🇳🇬 #relatable #dance #nigeria #dettydecember #trenches #africantiktok #african ,False,,itzoluwamayowa,Oluwamayowa,,,,,,False
7310274216387955974,2023-12-08T12:17:33,69,GH,,8185,39,65,175900,Eno Barony recounts how former Musigha president Obuor saved her after she was left with only 20cedis at home with no hope of where money will come from,False,,longjondeblogger,LongJon DeBlogger,,,,,,False
7310976602656099616,2023-12-10T09:43:15,74,GB,,4320,69,59,36500,"Like bro, we get it you make money… #zayzz #fypp #viral #trending #relatable #funny ",False,,zayzz__,Zay,,,,,,False
7306966952797375774,2023-11-29T14:23:45,37,US,,806500,7908,5886,7500000,GlamRock Chica animation test #fnaf #fivenightsatfreddys #robot #engineering #bottango #glamrockchica #arduino #fnafsecuritybreach,False,,vomitedthoughts,VomitedThoughts,,,,,,False
7309980275159616769,2023-12-07T17:16:56,36,FAKE-AD,,16200,88,79,25000000,POV: grabbing everything on your holiday gift list for less​,True,,marshalls,marshalls,,,,,,False
7306281366725987626,2023-11-27T18:03:34,59,US,"mattie, Carter Kench, carter and mattie kiss, carter kench jeep, jeep, Jeep Wrangler, secret compartment in jeep, jeep secrets, carter kench and mattie, Jeep Wrangler Cars",817500,1164,1374,5900000,Who knew jeeps could do this?? *stranded edition* #jeeplife #jeepwrangler ,False,,cringecarter,Carter Kench,,,,,,False
7306204374827568417,2023-11-27T13:04:32,58,NL,,50800,1556,287,718900,Yaw Fosu Sing Makro mo by Daddy Lumba And Was so Sad 😭 || Promote Ghana Music 🇬🇭🔥 #daddylumba #yawfosu #music #video #ghanamusic #afrovibes_1,False,,afrovibes_1,MUSIC IS LiFE 🇬🇭♥️🎤,,,,,,False
7309887082158099717,2023-12-07T11:15:17,85,US,,10700,74,923,82100,Drop your favorite flag on the comment section! 🇿🇦🇸🇱🇹🇿🇳🇬🇱🇷🇨🇮🇬🇭 #viral #Amapiano #trending #djscuba #afrobeat #makosa ,False,,cooldjscuba,Dj Scuba,,,,,,False
7299420760358063366,2023-11-09T06:20:37,193,GH,,31100,109,447,323400,Should I do part two ? Lol tell me what youd have done to this client ? ,False,,ms_budu__,Ms_Budu,,,,,,False
7309627602036149506,2023-12-06T18:28:23,15,FAKE-AD,,9,0,0,13900,Feel energized this holiday season and all year long when you join Planet Fitness.,True,,Planet Fitness,Planet Fitness,,,,,,False
7311407813236919595,2023-12-11T13:36:41,31,US,,17,0,0,332,,False,,adetounajisafe,Adetoun Ajisafe,,,,,,False
7310197467184680224,2023-12-08T07:19:49,248,NL,,3880,588,292,122100,#CapCut #Somalitiktok #hargeeysa #foryoupage #foryou ,False,,made_in_soomaaliya,⚜️Blue⚜️Phoenix⚜️,,,,,,False
7296908180548881669,2023-11-02T12:50:31,47,GH,,9842,445,274,90200,"@Ann💕, our pretty queen🥰  Our traditional styling services are available, don’t forget to contact us for a Rich Royal look…..Call/ whatsapp us on 0264848345 #beadsjewelry #traditionalmarriage #weloveghanaweddings #ghweddings #africanbride #trendingweddings2k23 #accessoriesjewelry #goviral #traditionallook #tiktokghana🇬🇭fyp💫❤️❤️🔥foryoupage #fypシ゚viral🖤tiktok #teamsam🔥🔥🔥 #viralvideo #tiktokbride❤️ #ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanaianweddings🇬🇭 #weddingtiktok #ghanianbride #weddingvideo #ghanatraditionalwedding ",False,,myllagh,Mylla Beads,,,,,,False
7307232520855211269,2023-11-30T07:34:14,57,GH,,684,3,4,8584,@pappykojo talks about his stand on supporting friends. Click the link in our bio for the full conversation! #staybyplanpod #pappykojo #ghanatiktok🇬🇭 #whattoplay ,False,,staybyplanpod,Stay By Plan,,,,,,False
7294342690723007750,2023-10-26T14:55:07,15,NG,,12200,639,100,63800,😭 #fyp ,False,,t_phosa,t_phosa,,,,,,False
7295496368615918853,2023-10-29T17:31:59,21,NG,,8944,15,53,58500,Happy Birthday @Xx Evi xX  🎉🎉 #newmusic #viral #londontiktok ,False,,kingperryy,King Perryy,,,,,,True
7311404352848104746,2023-12-11T13:23:21,6,US,,40,0,4,419,,False,,isha.conteh186,Isha Conteh,,,,,,False
7304009026117979423,2023-11-21T15:05:40,28,US,,67300,161,176,13100000,#ad Don’t underestimate how ✨COUTURE✨ this perfume will make your holiday season feel!!! @Juicy Couture NYC & some Viva La Juicy… just what I needed!!🎀🎄🙌🏼,True,,ellahalikas,ella,,,,,,False
7307085258992733482,2023-11-29T22:03:00,10,US,,9176,213,103,40300,i used to eat everyone up abeg.💀😂😂😂😂 #fyp #nigeriantiktok🇳🇬 ,False,,firstwifeeofjoeboy._,Oreo!,,,,,,False
7310160555518594310,2023-12-08T04:56:30,24,GH,,5705,288,197,92100,It’s not a joke anymore it’s not😒Glass nkoaa to the whole wiase lol😁 the system is working 24/7 we run the city Hw3 fom na didi free chilling nkoaa🤭😁#wonitwaasiri #twenejonas #twenejonasfilms #twene #twe #ghanaians #247 #tiktokghana🇬🇭🇬🇭🇬🇭_uk🇬🇧🇬🇧🇬🇧 #fy #fypシ #fypシ゚viral #trending #trend #goviral #viral #viralvideo #funny #foryourpage #foryoupage #foryou #capcut #afric #africatiktok ,False,,twene.jonas2,TweneJonas,,,,,,False
7297728379988544773,2023-11-04T17:53:20,119,NG,,21000,376,449,292200,Reminisce love for the street narrated in this video by Zero Condition #podcast #alaga #foryou #afrobeat ,False,,amberlanderz,amberlanderz,,,,,,False
7301804865792134432,2023-11-15T16:32:14,60,US,,727500,988,1306,46800000,Replying to @Tree Hut a scrub is a shea who thinks he’s slay #filmtok #epiccommercial #videography #videographer #treehutpartner @Tree Hut ,True,,gracewellsphoto,Grace Wells,,,,,,False
7311168535726771474,2023-12-10T22:08:02,147,AU,,237600,7604,2216,2300000,I’m on tour in Aus and NZ!  #standupcomedy #fypシ #nazeemhussain #australia #australiantiktok #newzealand #muslim ,True,,nazeemhussain,Nazeem Hussain,,,,,,True
